19	19	12	19	19	21	20	20	42	34	24	37	45	30	26	30	65	53	36	41	38	36	39	54	70	65	36	27	27	37	34	38	31	28	26	36	28	48	43	27	46	38	37	41	51	60	53	34	65	70	38	28	28	31	59	57	74	50	34	38	29	39	60	67	51	49	25	26	35	49	47	28	48	51	50	38	50	89	98	47	61	89	55	39	26	71	100	61	56	64	43	23	25	39	38	40	29	41	24	21	30	22	22	21	29	36	28	35	30	33	30	20	43	51	67	66	34	54	48	46	30	30	57	38	20	13	59	98	102190
15	15	33	62	48	17	21	12	45	12	28	57	40	15	20	19	106	18	10	34	49	49	30	54	6	3	38	100	54	84	51	25	12	33	48	52	32	17	16	7	53	32	21	25	27	13	24	32	99	99	60	39	77	43	28	30	30	39	44	72	81	106	53	14	32	44	50	35	23	11	3	11	106	63	18	23	32	7	5	17	84	60	17	42	99	21	26	39	62	52	13	30	56	99	55	33	56	47	2	7	32	21	3	8	106	24	7	8	18	14	5	32	36	37	16	21	25	55	28	16	43	106	21	7	10	41	21	7	102191
12	9	78	48	20	19	24	24	17	15	71	32	19	23	28	31	24	13	93	44	31	25	30	51	28	14	59	24	29	25	27	35	14	21	39	35	28	14	21	27	53	28	45	59	30	25	29	36	108	42	45	78	65	39	57	75	41	30	35	61	44	46	63	52	3	8	16	12	6	12	135	27	28	24	18	19	19	40	135	24	53	37	34	51	31	85	135	40	29	37	53	62	26	77	135	19	1	9	25	6	1	1	23	9	1	8	12	3	1	4	32	6	2	2	8	11	8	17	57	5	14	5	9	123	40	35	74	48	102192
4	1	1	1	3	7	11	11	5	2	2	8	10	8	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	29	27	56	46	31	31	71	79	59	48	73	81	67	96	84	40	36	36	47	52	82	98	47	4	5	5	5	9	19	7	5	14	13	16	40	18	5	5	20	60	86	74	59	28	32	55	54	79	88	109	109	93	85	109	109	47	35	22	32	50	57	32	54	2	5	3	2	2	6	4	3	11	26	16	12	14	16	23	12	38	54	35	38	37	37	38	52	81	89	27	33	58	86	52	54	102193
39	42	12	32	79	37	15	14	10	4	3	37	58	31	32	42	25	8	5	21	51	22	22	37	14	8	6	9	8	13	12	13	50	35	26	46	57	34	36	59	56	20	18	90	104	45	50	105	64	24	11	43	105	57	47	74	31	31	14	21	53	46	34	26	50	19	17	65	65	21	29	70	84	28	16	69	105	23	26	93	74	35	26	69	99	37	50	54	27	24	22	41	56	35	49	36	43	15	20	46	47	34	18	49	88	14	16	68	86	25	18	64	29	16	10	32	55	34	39	30	25	9	14	36	31	23	25	34	102194
8	11	12	4	4	11	13	5	55	41	55	61	59	62	56	50	54	49	43	27	48	63	41	32	4	3	2	2	7	9	3	2	3	7	8	2	2	3	9	4	117	45	51	63	117	57	56	55	117	97	38	26	117	109	45	46	9	8	3	5	9	16	12	4	7	10	25	6	8	5	17	6	117	45	69	57	117	31	43	49	117	117	56	29	117	109	20	20	34	43	27	7	30	33	9	2	4	3	6	3	3	0	1	2	43	15	30	24	39	6	4	14	35	30	27	13	38	21	2	3	7	12	13	3	8	9	1	0	102195
89	34	20	45	26	10	17	53	55	34	27	91	75	22	29	45	110	56	19	44	49	19	17	55	60	20	13	36	51	11	12	57	74	33	27	50	26	4	9	48	95	57	20	78	82	43	25	55	110	110	19	66	86	63	18	46	103	33	15	56	31	4	6	61	19	10	9	20	13	7	5	11	90	56	17	40	34	20	13	21	110	85	13	43	106	52	8	25	91	61	30	53	34	13	6	19	0	0	0	0	0	0	0	0	10	2	2	3	1	1	0	2	45	27	5	22	38	5	0	3	59	41	19	47	27	7	5	21	102196
3	9	15	4	28	14	27	14	18	1	5	1	13	10	20	15	24	0	0	0	13	8	12	22	10	0	0	0	1	10	39	24	12	39	57	25	83	46	63	24	91	11	31	9	53	17	28	35	105	16	9	8	85	19	9	38	58	51	73	43	18	20	36	37	21	67	25	17	52	105	52	18	72	36	15	12	32	83	46	31	90	34	32	27	69	39	51	43	31	28	58	47	32	60	103	52	24	45	87	18	27	37	52	43	34	58	90	23	56	105	54	30	49	60	80	21	22	69	70	56	34	53	88	24	20	38	69	58	102197
6	1	4	5	6	7	19	17	1	3	15	9	1	1	4	3	1	3	3	2	2	0	0	0	0	0	0	0	0	0	0	0	35	23	68	64	40	37	54	37	61	52	93	55	50	51	60	63	48	56	41	69	85	37	24	42	42	15	16	21	22	6	7	24	43	47	54	43	52	60	44	56	61	28	35	78	86	40	31	71	93	36	30	104	104	34	35	104	59	34	40	52	61	25	26	85	60	43	20	29	49	32	27	34	54	28	24	104	67	32	27	56	59	62	28	46	60	56	49	61	41	31	27	46	44	22	23	58	102198
33	29	52	86	28	20	68	39	27	5	16	92	29	19	32	66	99	13	3	24	93	25	26	98	71	5	1	13	94	15	2	18	41	27	54	43	34	54	51	49	55	23	25	38	47	24	64	51	104	43	13	68	102	19	6	21	83	4	6	41	66	21	10	95	34	25	9	18	63	76	28	25	40	41	45	57	46	42	66	22	61	51	28	41	36	49	35	34	92	45	7	7	12	31	22	89	6	2	1	1	19	36	20	12	2	9	16	20	46	58	41	10	17	44	42	34	51	24	12	10	59	104	20	3	7	6	2	3	102199
38	22	9	14	48	39	30	33	25	20	14	26	74	40	37	46	26	48	27	13	27	24	31	24	19	48	33	29	36	29	26	13	67	35	16	21	46	18	20	37	87	23	23	56	105	62	53	64	29	19	54	36	68	58	62	28	19	27	37	20	17	25	34	18	64	40	31	48	58	12	8	27	101	71	64	60	105	52	39	48	50	29	56	63	94	81	75	58	36	25	39	28	30	37	26	30	20	30	29	32	22	27	44	20	46	80	46	46	59	34	26	29	66	72	42	53	66	48	41	45	22	27	33	41	56	39	52	45	102200
0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	0	12	3	20	78	46	18	10	4	79	6	14	28	23	19	17	99	0	0	0	0	0	0	0	0	0	7	15	17	21	22	1	0	99	13	36	118	118	106	2	23	118	36	26	27	6	5	1	43	0	0	0	2	1	0	0	0	0	62	118	40	60	32	3	3	84	99	118	118	106	75	3	27	104	111	48	4	6	4	1	30	1	1	1	6	3	1	3	5	14	11	29	58	63	63	22	55	18	59	32	23	67	75	5	6	14	118	71	1	0	0	0	1	102201
0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	66	52	61	55	54	59	62	60	51	40	60	52	52	47	50	5	4	7	10	6	8	13	8	0	0	0	0	0	0	0	0	107	107	92	107	107	96	105	107	107	107	102	107	107	107	103	107	7	14	20	13	9	18	18	10	0	0	0	0	0	0	0	0	46	44	42	44	44	42	42	42	43	46	46	59	47	49	47	48	1	5	8	4	2	5	7	3	0	0	0	0	0	0	0	0	102202
54	23	11	27	45	22	17	31	56	41	16	32	79	33	22	30	56	28	14	26	60	18	10	21	22	14	16	32	36	19	9	13	86	51	18	42	63	24	10	24	106	65	13	55	106	45	18	29	77	51	17	27	83	53	26	33	33	32	13	30	57	37	25	30	92	48	14	25	96	43	16	41	106	53	17	54	106	37	7	27	76	53	19	51	77	50	27	27	65	58	9	31	90	34	21	24	75	37	14	28	66	47	17	36	46	35	15	26	56	30	10	28	76	35	14	35	65	35	23	43	39	29	12	27	59	24	15	18	102203
2	2	13	33	25	27	47	16	1	2	11	18	13	13	11	6	38	63	10	9	6	5	5	3	81	63	8	5	6	18	18	15	19	28	33	11	50	112	82	25	53	11	7	11	71	112	53	83	82	18	5	15	101	89	30	32	112	57	15	19	25	22	5	14	58	48	58	30	24	40	31	37	48	28	17	55	112	96	17	31	64	16	11	32	82	112	49	30	112	23	8	15	31	66	37	37	32	47	46	26	12	9	7	8	23	16	32	112	28	7	13	44	36	20	20	32	4	18	26	65	24	15	14	103	20	22	30	12	102204
67	111	38	25	53	122	85	59	60	122	43	15	44	122	68	62	15	32	15	4	14	33	16	10	7	3	4	4	13	17	14	10	30	39	35	26	31	35	36	31	122	98	104	46	122	79	32	23	122	68	62	22	88	40	23	23	13	17	19	15	16	13	26	11	13	12	11	13	18	18	22	14	122	20	11	15	122	41	16	17	122	24	9	5	96	22	5	12	12	12	7	6	11	7	3	4	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	102205
5	2	1	3	6	2	1	4	5	3	8	2	4	5	8	5	8	3	4	2	5	7	8	5	8	3	2	2	7	11	10	5	32	18	20	41	35	16	30	44	68	39	52	34	60	43	60	53	71	30	44	30	55	41	50	38	57	39	40	18	67	50	42	26	38	29	49	51	31	38	62	64	75	45	69	43	75	55	84	54	85	52	71	41	73	48	87	59	57	39	45	38	71	52	64	39	35	35	62	44	35	34	64	52	66	43	66	48	82	43	59	64	103	40	54	45	70	50	53	43	44	34	42	37	60	39	48	36	102206
106	28	10	32	128	27	8	10	53	8	5	19	128	25	12	20	32	4	0	2	54	15	9	12	0	0	0	0	0	0	0	0	128	64	87	91	116	30	5	6	128	24	27	56	128	38	5	26	128	15	1	20	128	33	4	20	0	0	0	0	0	0	0	0	6	9	26	14	3	1	1	1	128	26	11	24	128	13	1	18	128	20	6	26	128	19	2	14	0	0	0	0	0	0	0	0	1	1	2	1	1	1	2	1	51	21	15	12	31	7	10	14	38	18	17	18	63	15	13	16	0	0	0	0	0	0	0	0	102207
44	32	67	40	55	43	58	51	12	13	30	38	76	39	34	11	1	2	25	33	37	31	46	3	53	16	7	10	24	23	16	9	46	33	89	48	84	53	65	47	117	31	16	61	117	19	84	50	40	18	20	56	117	94	117	21	52	30	22	19	81	38	30	19	4	3	25	9	38	18	8	6	117	22	46	20	103	39	30	61	42	18	110	37	113	79	43	29	10	8	14	12	74	65	61	18	3	3	3	4	5	4	4	4	6	5	17	9	17	13	10	7	2	4	40	12	15	19	17	3	2	2	6	6	10	19	22	4	102208
36	18	25	29	45	16	34	32	103	25	23	32	83	28	23	29	84	32	24	32	97	35	24	44	31	18	26	14	22	18	25	16	17	15	91	15	25	21	55	21	103	27	94	31	84	30	60	35	65	41	101	46	81	39	62	56	63	38	75	31	57	28	55	23	21	15	20	9	11	31	46	33	90	18	12	28	92	43	36	31	97	32	32	40	88	55	42	39	90	35	27	23	79	45	27	29	7	6	15	5	6	6	12	11	40	20	21	23	70	22	23	18	49	33	37	36	47	37	45	21	36	26	39	25	32	24	47	26	102209
11	57	24	19	75	17	1	2	5	109	106	13	39	13	1	1	5	50	109	33	48	5	8	24	10	25	65	43	32	6	20	69	109	68	9	24	98	81	8	6	56	26	22	18	94	78	13	19	53	42	67	21	59	39	22	27	36	29	66	30	33	12	12	37	57	99	34	17	46	109	28	2	33	39	55	45	91	93	11	7	57	51	26	64	67	15	10	24	60	16	22	63	28	5	6	42	13	12	22	6	24	72	16	12	2	10	30	20	44	109	55	6	9	7	14	17	21	35	50	20	19	10	13	20	7	5	36	41	102210
8	3	7	16	10	3	5	43	12	4	28	54	7	1	9	114	8	15	113	114	3	0	4	58	9	11	55	114	30	2	12	35	10	18	94	62	15	6	8	37	14	37	114	114	14	14	11	46	21	16	114	114	21	18	32	57	24	15	31	56	10	6	32	80	11	13	35	54	31	19	28	30	36	17	33	42	25	20	48	68	34	11	25	49	24	12	50	114	11	4	22	86	22	8	24	61	14	13	25	37	20	13	33	50	33	16	29	74	22	8	42	93	36	23	33	101	33	15	25	67	15	7	30	63	24	12	27	36	102211
0	0	0	2	12	22	58	112	0	0	0	6	8	1	7	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	24	5	25	98	0	0	7	135	135	12	16	68	0	0	10	128	53	4	27	135	0	0	0	0	0	0	0	0	1	0	2	27	28	3	0	2	4	2	8	125	135	92	81	135	6	4	27	130	69	27	92	135	0	2	11	13	1	0	0	0	0	0	3	35	24	1	0	0	1	2	34	98	18	5	2	1	7	13	81	109	17	5	4	5	6	21	42	41	4	0	1	1	102212
52	8	6	4	42	6	8	9	110	15	9	7	59	8	4	16	87	23	26	24	104	12	2	25	44	12	9	11	74	5	4	12	110	3	2	8	94	11	7	12	110	12	5	6	105	11	5	29	99	17	15	16	110	26	8	38	59	7	3	7	71	9	5	17	110	3	8	18	108	8	4	8	110	30	3	14	110	3	1	8	110	39	7	30	110	10	1	10	72	14	4	12	68	4	1	7	105	1	2	6	76	1	0	6	67	17	2	9	74	6	4	13	62	41	4	15	76	14	7	15	63	8	1	4	45	4	4	9	102213
98	104	92	67	91	120	73	69	60	53	56	69	120	85	40	36	15	1	0	2	30	1	0	0	0	0	0	0	0	0	0	0	51	61	36	32	120	120	19	24	51	53	57	48	114	63	33	20	17	1	0	1	32	2	0	1	0	0	0	0	0	0	0	0	18	59	11	14	120	85	3	3	39	19	17	17	120	56	14	16	19	1	0	1	27	2	0	1	0	0	0	0	0	0	0	0	43	89	13	10	84	27	1	2	46	15	8	22	120	55	10	25	16	1	0	2	20	4	1	3	0	0	0	0	0	0	0	0	102214
31	28	37	30	51	28	28	25	26	55	80	46	24	48	75	53	19	32	91	46	14	38	86	31	41	15	45	32	47	23	35	44	60	20	58	50	45	42	59	36	101	47	50	11	105	61	50	53	66	41	70	24	81	56	57	54	48	23	8	21	65	11	16	104	93	38	22	21	88	40	20	33	91	67	20	19	105	29	25	47	30	41	14	13	66	13	44	105	7	5	3	19	15	2	11	60	17	34	21	27	44	15	43	72	5	14	11	13	13	3	45	74	2	2	2	4	3	1	11	24	10	1	1	35	18	0	0	24	102215
24	35	19	15	40	65	40	18	43	89	71	48	56	80	32	25	41	95	61	45	45	61	43	31	22	43	55	41	49	34	20	17	15	14	27	24	34	18	16	16	43	46	47	40	104	104	43	34	59	104	64	48	65	69	47	43	41	48	40	33	46	64	44	36	6	6	37	29	5	3	31	33	11	9	55	47	45	74	68	33	21	34	95	74	36	53	104	60	22	30	75	56	21	29	46	24	1	6	72	32	2	2	20	6	0	5	97	46	5	6	36	6	2	3	65	49	20	18	33	18	2	2	16	11	2	2	15	11	102216
23	18	19	23	37	34	21	18	56	25	18	44	78	39	21	44	48	23	18	40	52	19	19	47	20	11	12	17	13	8	6	17	41	43	36	40	49	37	27	30	105	55	28	53	105	74	36	73	89	32	33	86	105	52	45	105	32	17	37	50	30	29	36	67	43	29	35	42	37	30	38	52	105	65	31	51	80	74	51	50	61	36	40	62	86	37	37	74	24	18	22	29	55	28	22	31	29	45	45	35	20	24	22	37	54	54	34	25	42	50	26	27	31	22	24	41	45	36	21	30	19	21	24	50	36	18	22	40	102217
9	14	20	15	21	20	16	12	36	31	40	30	47	6	8	17	110	86	64	67	110	29	29	72	27	42	49	26	37	23	35	25	2	4	9	18	12	5	4	2	90	30	13	51	83	30	60	73	110	77	65	110	110	94	90	107	32	47	67	14	18	23	48	47	1	4	19	14	5	1	1	0	82	57	53	51	43	14	14	39	62	54	61	93	98	39	33	51	24	48	60	9	15	20	76	49	2	4	17	10	4	6	15	1	0	5	18	8	1	7	14	1	18	24	17	6	1	4	9	12	23	39	45	17	11	14	42	27	102218
17	74	30	4	4	15	45	9	18	25	3	3	41	58	5	3	6	8	0	0	18	34	3	1	1	0	0	0	4	8	2	1	25	116	101	21	24	33	116	19	49	95	15	29	116	32	10	9	61	65	9	25	67	39	3	8	1	0	0	0	10	26	2	0	34	61	35	28	44	55	112	38	66	76	19	50	116	68	47	42	116	116	15	79	116	63	29	48	21	14	0	0	13	42	3	2	6	12	6	3	11	15	19	11	9	18	17	11	45	32	29	20	66	73	22	10	77	69	116	49	18	14	6	2	9	35	14	11	102219
53	47	93	60	82	42	62	41	106	46	62	27	106	55	71	42	57	58	87	19	58	59	84	25	2	8	16	2	4	7	14	3	85	57	75	34	66	51	106	30	106	61	101	29	101	60	93	34	60	21	41	18	37	18	55	26	0	0	1	0	0	0	2	1	97	45	45	20	78	30	39	16	106	65	56	24	106	61	52	18	34	10	8	6	28	12	12	5	0	0	0	0	0	0	0	0	9	6	6	1	8	1	0	1	17	30	29	4	14	10	11	4	3	2	3	1	4	2	1	1	0	0	0	0	0	0	0	0	102220
10	11	12	8	7	9	19	15	29	18	23	49	22	17	33	63	41	43	66	81	41	33	74	90	39	52	65	40	39	46	71	41	16	11	12	11	12	8	15	20	83	34	39	72	66	38	35	87	71	62	69	72	74	75	64	81	53	64	58	46	47	57	61	49	15	13	14	11	22	11	10	13	88	59	44	55	67	48	41	57	65	57	61	64	63	60	53	62	38	40	49	39	39	44	45	41	10	13	15	14	22	15	10	10	43	50	27	26	31	35	25	28	49	51	37	35	40	43	41	44	24	17	25	36	29	24	26	33	102221
110	38	0	0	0	0	0	0	97	31	1	2	45	25	0	0	56	47	17	22	98	51	3	4	42	73	21	21	52	29	7	6	110	31	9	3	2	1	0	5	110	80	70	79	30	14	5	11	63	76	42	44	110	108	18	40	89	72	17	16	34	33	29	75	51	43	34	29	19	10	7	16	110	95	44	32	16	30	63	84	50	27	6	11	87	57	49	66	22	66	7	4	41	15	4	10	34	13	5	13	19	10	17	32	108	103	3	1	1	1	5	23	11	36	7	8	33	5	1	1	0	4	1	1	17	3	0	0	102222
17	8	47	80	10	2	20	79	46	9	40	105	21	10	35	72	41	32	31	68	26	30	85	35	58	39	19	40	19	26	68	35	24	13	36	48	26	31	56	61	41	27	65	96	23	26	54	97	53	63	30	64	32	34	52	36	60	47	21	53	22	33	52	50	11	13	27	29	46	54	33	29	78	20	37	41	33	46	93	70	48	33	36	23	9	75	105	44	31	27	55	55	19	30	42	39	26	21	15	11	23	22	43	40	41	14	15	35	39	24	57	85	20	29	59	41	22	50	48	28	21	7	24	40	32	61	49	35	102223
53	18	16	22	28	17	11	32	38	7	3	12	105	76	12	25	62	45	3	4	43	53	12	10	54	40	27	25	26	25	20	39	98	23	12	32	47	28	21	60	50	6	3	16	105	97	18	41	33	14	6	10	52	63	34	52	68	30	19	29	43	28	31	80	82	57	30	42	27	32	23	37	91	64	68	105	88	58	23	49	45	21	34	91	61	39	34	76	63	32	28	55	56	25	33	56	34	48	23	43	50	41	25	17	45	46	49	59	45	25	29	32	49	35	31	30	26	23	32	40	48	35	29	33	49	26	30	41	102224
106	0	0	0	0	0	0	27	120	0	0	0	1	0	0	23	24	0	0	1	61	4	0	3	0	0	0	0	77	7	0	0	120	0	0	0	0	0	0	56	106	0	0	0	0	2	7	115	7	0	0	0	50	70	12	30	0	0	0	0	73	31	4	4	120	0	0	0	0	0	0	75	119	0	0	0	0	4	32	120	2	0	0	0	53	120	46	44	11	0	0	0	68	69	4	35	120	2	0	0	0	0	0	59	120	3	0	0	2	2	10	120	8	1	0	1	119	115	10	35	42	0	0	0	79	57	0	29	102225
7	1	2	19	16	23	108	50	0	0	0	1	13	120	83	10	0	0	0	0	4	29	3	0	0	0	0	0	0	0	0	0	70	86	46	14	7	29	120	112	4	11	26	61	120	120	96	17	3	2	0	15	118	91	11	10	0	0	0	2	5	2	1	1	100	120	69	28	8	6	4	5	10	45	71	120	120	6	1	1	6	13	8	82	119	12	2	9	1	0	0	4	7	1	0	1	44	56	39	36	32	45	4	5	3	14	45	112	45	1	0	0	1	4	6	32	15	1	0	1	1	0	1	1	1	0	0	1	102226
18	26	21	9	43	40	12	9	71	68	26	44	75	43	30	34	75	78	21	11	62	24	12	14	5	31	20	15	10	17	10	3	28	36	31	30	21	13	7	13	103	46	18	27	93	53	34	74	88	55	17	17	110	58	17	39	24	66	28	20	14	12	10	8	33	14	12	35	21	22	19	37	110	74	31	43	91	30	9	62	61	35	29	45	110	42	8	34	43	48	26	29	25	18	49	46	11	45	31	9	8	84	74	25	96	53	24	48	78	65	47	19	79	31	10	47	107	28	18	32	39	26	11	19	31	16	8	21	102227
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	14	18	6	5	12	14	18	25	33	79	27	22	35	49	29	105	15	15	25	34	20	16	2	11	4	1	1	1	1	1	83	75	67	84	95	59	73	76	105	70	77	105	90	50	92	105	73	86	21	37	49	84	72	59	16	54	11	1	4	67	14	9	62	63	45	61	67	75	68	61	90	85	54	60	71	76	59	64	32	51	51	17	7	19	27	33	5	9	2	1	9	32	5	6	102228
8	17	18	8	10	13	15	10	105	38	14	6	7	5	20	75	78	24	28	29	26	9	10	70	12	11	13	39	45	15	8	11	15	12	12	7	10	12	12	11	110	90	29	21	44	14	32	78	70	103	101	110	110	27	38	45	32	101	66	32	27	13	30	25	8	5	10	11	7	10	10	12	110	74	49	34	47	13	16	46	72	76	58	60	110	24	18	34	83	62	36	18	12	14	35	66	14	11	15	14	15	28	13	12	23	14	20	27	17	21	23	37	41	26	21	26	18	15	60	68	49	22	41	31	19	21	110	70	102229
6	20	15	7	9	25	13	6	33	54	33	26	37	77	35	24	49	49	28	46	45	57	37	57	32	23	15	30	35	29	23	45	6	19	20	16	42	57	13	4	81	68	40	48	72	65	27	42	103	73	47	80	91	79	46	80	33	30	44	77	42	29	33	50	20	17	15	48	89	33	13	14	83	70	44	56	73	61	33	38	58	66	51	61	55	51	33	29	45	38	39	49	31	34	49	56	9	9	12	19	39	26	30	11	15	16	24	25	33	28	39	32	70	47	25	23	42	54	42	35	72	51	36	34	49	50	59	45	102230
0	0	0	0	0	0	0	0	18	11	5	6	16	15	8	9	55	27	12	17	51	31	18	30	26	13	6	10	17	7	6	16	0	0	0	0	0	0	0	0	69	46	19	23	50	43	25	33	113	94	64	81	113	96	79	88	82	53	23	26	55	28	22	40	0	0	0	0	0	0	0	0	67	38	17	26	45	30	17	29	113	82	38	77	113	79	44	58	112	68	34	49	78	38	38	62	0	0	0	0	0	0	0	0	40	23	10	18	28	14	9	18	113	55	22	56	113	35	18	33	88	55	15	26	64	28	14	21	102231
4	5	3	1	3	5	7	6	21	33	38	22	18	28	42	32	46	46	50	33	26	48	64	64	29	46	35	23	36	68	46	29	20	27	29	15	19	18	24	25	54	53	56	43	37	40	61	57	53	84	71	50	41	67	77	46	43	93	79	41	43	80	59	38	26	30	34	23	23	25	37	32	58	49	61	48	36	40	55	58	54	61	91	75	54	59	64	59	39	49	75	64	39	49	60	56	24	25	26	20	17	16	25	29	38	39	53	48	40	41	49	50	48	42	43	52	45	37	40	51	35	38	39	37	42	36	36	33	102232
18	18	11	4	27	49	41	36	15	18	20	19	27	30	20	15	15	28	33	32	35	28	16	9	12	23	30	18	10	11	17	13	38	67	16	21	42	110	47	45	46	38	18	28	110	95	47	57	39	34	30	31	78	75	56	55	10	32	48	23	15	52	47	9	20	76	44	35	26	64	38	10	54	73	34	52	110	99	22	12	56	56	69	98	110	66	17	22	46	45	38	60	29	27	19	16	3	110	110	6	6	17	14	4	2	49	91	24	46	44	14	2	9	19	21	14	40	87	27	4	19	19	9	16	27	53	20	6	102233
3	38	82	21	8	47	104	20	43	57	92	16	27	41	102	62	29	41	61	14	26	58	38	70	20	62	87	30	15	72	27	16	5	8	22	6	3	39	96	16	53	46	49	46	103	59	101	20	104	86	39	18	32	52	22	22	10	58	50	8	22	98	80	11	13	7	6	5	8	5	5	8	30	7	6	14	104	66	44	55	82	10	23	44	43	29	50	100	3	66	66	20	66	104	49	8	15	7	6	5	3	2	3	10	7	4	4	6	7	10	9	12	6	3	10	31	20	4	17	25	11	8	4	11	26	51	12	11	102234
0	0	1	14	11	11	25	23	0	5	32	54	30	11	17	8	4	105	85	49	44	2	0	0	8	86	25	4	1	0	0	0	0	0	0	24	54	20	7	2	13	20	49	128	128	10	3	5	78	90	71	123	75	4	7	54	126	92	9	9	6	0	1	40	0	0	1	39	109	2	0	0	14	3	5	64	128	61	15	39	51	7	1	7	26	19	42	128	28	2	0	0	0	0	7	60	6	3	14	128	112	9	3	5	50	12	31	106	38	6	5	45	17	0	0	0	2	2	3	42	0	0	0	0	0	0	0	1	102235
7	2	30	23	14	17	84	38	5	8	52	20	7	18	21	8	4	24	57	9	3	13	29	11	5	12	19	7	6	6	10	5	1	13	106	67	36	48	60	3	41	38	86	31	16	63	68	47	26	52	69	22	16	49	106	79	9	13	22	11	14	53	84	29	8	26	63	21	5	15	17	6	79	75	59	33	15	26	53	68	61	93	79	72	36	35	49	71	73	55	30	65	53	36	48	46	7	16	11	4	3	9	15	6	57	61	61	31	13	22	48	63	65	58	54	43	31	39	66	99	32	39	55	46	37	78	59	43	102236
47	35	55	62	64	52	52	50	48	45	37	30	38	39	60	42	38	45	28	11	10	21	17	30	0	0	0	0	0	0	0	1	43	42	33	33	41	47	83	45	104	61	26	30	96	100	59	48	104	68	21	26	78	54	18	41	9	5	3	1	2	1	1	3	41	20	69	60	40	31	48	48	90	65	62	63	104	56	28	39	83	52	48	63	83	19	42	78	15	9	14	5	3	2	10	16	18	24	57	60	22	24	37	40	30	74	43	26	28	63	38	43	19	27	64	20	7	13	77	66	7	3	11	10	2	5	15	14	102237
5	6	1	1	2	5	11	8	2	0	0	4	22	43	28	19	0	0	0	1	18	55	99	18	0	0	0	0	2	27	13	0	8	22	11	2	6	9	1	1	125	20	11	17	17	4	43	125	25	5	1	6	28	115	125	86	1	0	0	0	98	125	73	2	3	3	2	2	8	20	1	0	125	125	28	5	6	8	7	24	67	113	63	3	10	10	15	33	4	2	1	2	61	125	104	11	0	0	0	3	11	37	2	0	3	39	18	3	6	7	2	0	120	125	67	2	5	5	1	3	11	56	89	57	17	3	1	2	102238
42	3	3	8	49	31	13	61	17	0	1	5	67	24	18	53	4	1	0	3	43	24	25	39	15	16	1	3	11	13	9	9	87	61	18	45	84	14	4	35	111	14	10	30	111	38	13	111	41	1	1	18	111	97	43	73	11	2	1	20	43	13	22	28	57	57	16	25	11	5	5	8	111	92	60	37	22	15	3	34	85	21	39	91	111	40	14	71	10	0	0	22	86	23	29	34	14	21	6	4	14	14	12	12	83	45	8	2	5	11	19	35	105	44	42	28	66	40	16	83	23	6	4	54	96	32	34	59	102239
40	79	4	3	12	5	0	0	8	16	9	17	82	62	11	5	72	35	21	15	34	33	28	31	44	16	13	27	78	24	15	20	54	111	5	2	6	5	1	1	37	68	7	18	99	42	4	8	111	27	27	30	91	46	34	31	95	25	23	45	111	37	23	38	16	51	5	4	4	3	6	5	85	111	6	9	56	38	13	22	87	40	11	16	76	62	70	83	40	23	11	19	111	44	26	37	10	6	8	8	15	33	46	20	71	65	19	14	15	22	12	26	101	91	32	21	58	40	17	20	35	47	15	26	89	38	11	9	102240
51	96	37	20	67	97	32	12	53	106	40	46	63	73	25	26	17	12	17	58	107	46	9	13	82	68	19	9	11	9	5	17	16	107	96	15	38	60	15	5	101	107	60	100	101	103	40	71	19	12	25	85	106	75	43	59	66	59	19	6	20	15	7	11	7	29	17	6	10	6	2	3	72	107	25	35	37	22	10	19	25	52	19	67	83	40	10	8	22	23	8	7	23	20	7	6	3	6	4	3	3	3	1	2	13	29	8	3	5	9	3	2	20	38	19	9	18	18	6	6	13	13	4	5	24	22	7	5	102241
10	3	1	1	6	5	2	3	77	11	2	4	10	16	15	47	9	1	1	2	4	7	6	11	0	0	0	0	0	0	0	0	24	15	16	24	41	27	37	19	114	67	10	11	23	24	32	84	34	10	4	17	43	28	19	30	0	0	0	0	0	0	0	0	29	44	79	77	91	78	114	66	114	114	88	53	39	21	50	56	57	90	54	60	74	22	10	26	0	0	0	1	1	0	0	0	88	75	92	108	114	114	114	85	33	40	31	29	44	34	33	24	39	63	37	27	21	15	34	35	1	1	4	3	1	1	6	4	102242
25	1	1	12	62	29	10	35	1	1	5	19	16	6	6	4	17	12	15	16	6	7	11	42	22	52	57	19	12	42	78	61	16	25	34	22	73	42	25	16	25	16	3	10	31	40	88	72	62	38	14	19	78	98	66	85	68	71	49	37	73	90	68	54	8	43	93	20	33	16	6	3	26	97	105	22	8	5	14	14	35	76	91	58	34	30	25	31	39	47	54	105	90	29	43	39	3	19	32	34	35	6	1	1	7	43	61	9	2	2	2	2	32	57	81	13	8	7	11	19	40	45	101	37	26	29	96	65	102243
